Amount,Order Date,Category
15393,28-08-17,D
5950,28-08-17,B
3150,28-08-17,D
3640,28-08-17,B
1932,28-08-17,A
3465,28-08-17,A
2443,28-08-17,D
48860,28-08-17,A
3633,28-08-17,C
1554,28-08-17,D
1869,28-08-17,A
2688,28-08-17,D
0,28-08-17,D
4256,28-08-17,C
1253,28-08-17,B
1932,28-08-17,B
2345,28-08-17,A
3493,28-08-17,D
3297,28-08-17,B
2898,28-08-17,D
14665,28-08-17,A
9394,28-08-17,D
10276,28-08-17,B
2443,28-08-17,A
3668,28-08-17,D
3325,28-08-17,A
1785,28-08-17,B
3493,28-08-17,B
0,28-08-17,D
11970,28-08-17,C
6300,28-08-17,C
2590,28-08-17,A
0,28-08-17,C
1470,28-08-17,A
2709,28-08-17,B
5026,28-08-17,C
1750,28-08-17,D
3066,28-08-17,A
6545,28-08-17,D
1106,28-08-17,D
6608,29-08-17,B
6209,29-08-17,C
2863,29-08-17,C
2044,29-08-17,D
6685,29-08-17,C
3668,29-08-17,C
3493,29-08-17,A
2205,29-08-17,B
721,29-08-17,B
6594,29-08-17,A
3500,29-08-17,D
5453,29-08-17,B
5369,29-08-17,C
3493,29-08-17,C
2898,29-08-17,C
3668,29-08-17,C
2576,29-08-17,B
2170,29-08-17,B
2548,29-08-17,D
4130,29-08-17,B
4515,29-08-17,B
6993,29-08-17,A
3150,29-08-17,D
6545,29-08-17,B
2688,29-08-17,A
4893,29-08-17,D
3668,29-08-17,D
6188,29-08-17,A
1596,29-08-17,A
0,29-08-17,D
2772,29-08-17,B
2618,29-08-17,B
1932,29-08-17,C
3465,29-08-17,C
2198,29-08-17,A
4550,29-08-17,B
3185,29-08-17,B
2863,29-08-17,B
5544,29-08-17,B
6979,29-08-17,A
2415,29-08-17,D
5775,29-08-17,B
0,29-08-17,A
3150,29-08-17,C
3633,29-08-17,D
2905,29-08-17,D
4487,29-08-17,B
8400,29-08-17,C
9450,29-08-17,C
7840,29-08-17,B
0,29-08-17,A
3976,29-08-17,B
4046,29-08-17,B
2905,29-08-17,D
0,29-08-17,D
2548,29-08-17,B
1981,29-08-17,A
2422,29-08-17,A
2611,29-08-17,C
2611,29-08-17,D
3493,29-08-17,A
2415,29-08-17,B
5145,29-08-17,D
0,29-08-17,D
13090,29-08-17,B
3493,29-08-17,C
2065,29-08-17,D
3493,29-08-17,A
4410,29-08-17,A
12376,29-08-17,D
4200,29-08-17,D
4893,29-08-17,A
2905,29-08-17,B
3493,29-08-17,C
5544,29-08-17,D
5873,29-08-17,A
3087,29-08-17,D
0,29-08-17,C
6986,29-08-17,D
4865,29-08-17,A
3668,29-08-17,C
9450,29-08-17,A
3493,29-08-17,C
2247,29-08-17,B
2415,29-08-17,B
4410,29-08-17,B
2905,29-08-17,B
2128,29-08-17,D
0,29-08-17,B
3822,29-08-17,A
32949,29-08-17,D
1050,29-08-17,D
910,29-08-17,D
0,29-08-17,D
5166,29-08-17,D
882,30-08-17,A
4571,30-08-17,B
1911,30-08-17,A
8379,30-08-17,B
0,30-08-17,A
0,30-08-17,A
4893,30-08-17,A
3360,30-08-17,A
889,30-08-17,C
10738,30-08-17,D
1813,30-08-17,B
1190,30-08-17,D
3493,30-08-17,B
3493,30-08-17,A
7756,30-08-17,C
1932,30-08-17,B
2226,30-08-17,B
2422,30-08-17,B
3185,30-08-17,C
2198,30-08-17,C
0,30-08-17,B
2730,30-08-17,B
10472,30-08-17,C
8617,30-08-17,A
4550,30-08-17,C
0,30-08-17,B
21980,30-08-17,C
2058,30-08-17,A
3850,30-08-17,C
3668,30-08-17,C
700,30-08-17,B
2576,30-08-17,D
3101,30-08-17,A
2660,30-08-17,C
2681,30-08-17,A
5138,30-08-17,D
6027,30-08-17,B
0,30-08-17,A
7840,30-08-17,B
1932,30-08-17,B
700,30-08-17,D
5250,30-08-17,A
83027,30-08-17,C
2002,30-08-17,C
1554,30-08-17,C
3668,30-08-17,D
7840,30-08-17,C
2128,30-08-17,C
6545,30-08-17,D
14889,30-08-17,C
0,30-08-17,A
1988,30-08-17,C
3458,30-08-17,A
1239,30-08-17,B
3101,30-08-17,B
2940,30-08-17,B
12208,30-08-17,B
4165,30-08-17,A
2233,30-08-17,C
2450,30-08-17,A
3822,30-08-17,B
7980,30-08-17,D
3549,30-08-17,B
3493,30-08-17,C
0,30-08-17,C
5726,30-08-17,C
4326,30-08-17,A
1911,30-08-17,B
1960,30-08-17,B
2772,30-08-17,B
21672,30-08-17,C
3234,30-08-17,C
1960,30-08-17,B
1911,30-08-17,B
4788,30-08-17,A
8092,30-08-17,B
4732,30-08-17,D
1911,30-08-17,D
2709,30-08-17,A
5999,30-08-17,D
3388,30-08-17,D
2310,30-08-17,A
2940,30-08-17,D
2940,30-08-17,C
1911,30-08-17,B
2940,30-08-17,D
1400,30-08-17,A
7840,30-08-17,D
1988,30-08-17,A
10458,30-08-17,B
1876,30-08-17,B
392,30-08-17,D
1911,30-08-17,A
1400,30-08-17,D
0,30-08-17,A
17640,30-08-17,B
7336,30-08-17,C
1988,31-08-17,B
3920,31-08-17,B
8484,31-08-17,D
0,31-08-17,C
34440,31-08-17,C
2940,31-08-17,B
4193,31-08-17,D
0,31-08-17,D
3388,31-08-17,C
5999,31-08-17,C
3087,31-08-17,A
0,31-08-17,D
3794,31-08-17,C
3087,31-08-17,A
2513,31-08-17,C
2023,31-08-17,A
1400,31-08-17,C
1911,31-08-17,D
3500,31-08-17,A
1876,31-08-17,D
4165,31-08-17,B
2100,31-08-17,A
3787,31-08-17,C
3150,31-08-17,D
700,31-08-17,D
0,31-08-17,C
910,31-08-17,B
1750,31-08-17,C
13090,31-08-17,C
6202,31-08-17,C
1085,31-08-17,D
3542,31-08-17,A
1960,31-08-17,A
3787,31-08-17,C
1561,31-08-17,B
1652,31-08-17,B
3493,31-08-17,D
2870,31-08-17,B
826,31-08-17,D
0,31-08-17,A
5138,31-08-17,B
9163,31-08-17,A
2443,31-08-17,D
10654,31-08-17,C
1085,31-08-17,C
3262,31-08-17,C
1876,31-08-17,C
2940,31-08-17,D
19250,31-08-17,A
3150,31-08-17,D
2415,31-08-17,D
3668,31-08-17,A
10115,31-08-17,D
0,31-08-17,C
9450,31-08-17,D
10661,31-08-17,C
1911,31-08-17,A
5964,31-08-17,B
6174,31-08-17,C
1610,31-08-17,C
0,31-08-17,D
0,31-08-17,C
6188,31-08-17,D
0,31-08-17,C
0,31-08-17,C
1960,31-08-17,A
4893,31-08-17,B
4165,31-08-17,C
1435,31-08-17,B
1596,31-08-17,B
2576,31-08-17,A
4893,31-08-17,D
2940,31-08-17,C
1442,31-08-17,D
3444,31-08-17,B
7266,31-08-17,B
3787,31-08-17,D
6300,31-08-17,A
1841,31-08-17,C
1911,31-08-17,D
3024,31-08-17,C
3150,31-08-17,C
1750,31-08-17,A
1911,31-08-17,D
2898,31-08-17,A
3815,31-08-17,A
3857,31-08-17,C
4403,31-08-17,D
1988,31-08-17,B
2345,31-08-17,D
6622,31-08-17,B
0,31-08-17,C
2597,31-08-17,A
3493,31-08-17,C
2065,31-08-17,B
1484,31-08-17,B
2254,31-08-17,C
2170,31-08-17,B
0,31-08-17,D
6545,31-08-17,D
1169,31-08-17,A
2100,31-08-17,A
3024,01-09-17,C
3017,01-09-17,A
6174,01-09-17,C
3640,01-09-17,A
9506,01-09-17,D
4830,01-09-17,C
2940,01-09-17,B
1617,01-09-17,A
4165,01-09-17,B
4165,01-09-17,B
0,01-09-17,C
4165,01-09-17,C
2905,01-09-17,A
3290,01-09-17,B
2597,01-09-17,D
0,01-09-17,A
3458,01-09-17,B
5236,01-09-17,A
7728,01-09-17,B
2863,01-09-17,B
2499,01-09-17,A
3388,01-09-17,B
2065,01-09-17,D
9072,01-09-17,B
0,01-09-17,A
4165,01-09-17,A
3150,01-09-17,B
3150,01-09-17,A
1841,01-09-17,B
1988,01-09-17,C
2793,01-09-17,C
0,01-09-17,D
15960,01-09-17,C
3290,01-09-17,C
1876,01-09-17,A
3150,01-09-17,C
4130,01-09-17,B
3773,01-09-17,A
3668,01-09-17,B
2702,01-09-17,D
6580,01-09-17,C
4165,01-09-17,A
0,01-09-17,C
10276,01-09-17,A
2646,01-09-17,C
5250,01-09-17,C
2394,01-09-17,C
3822,01-09-17,C
3290,01-09-17,B
4165,01-09-17,B
0,01-09-17,B
9520,01-09-17,D
0,01-09-17,C
2065,01-09-17,B
2555,01-09-17,B
3493,01-09-17,A
6580,01-09-17,D
3290,01-09-17,B
3150,01-09-17,B
19572,01-09-17,A
2597,01-09-17,C
2499,01-09-17,A
2730,01-09-17,D
3675,01-09-17,B
0,01-09-17,D
1043,01-09-17,C
2415,01-09-17,A
6048,01-09-17,D
2842,01-09-17,C
1043,01-09-17,D
4130,01-09-17,A
5999,01-09-17,B
6930,01-09-17,D
4165,01-09-17,B
3878,01-09-17,B
6125,01-09-17,B
2254,01-09-17,B
1988,01-09-17,B
2170,01-09-17,D
3276,01-09-17,C
2275,01-09-17,B
3290,01-09-17,D
3290,01-09-17,A
2863,01-09-17,B
3290,01-09-17,C
6965,01-09-17,D
3668,01-09-17,D
1820,01-09-17,B
5516,01-09-17,D
2065,01-09-17,A
3087,01-09-17,D
3668,01-09-17,D
2443,01-09-17,D
1043,01-09-17,B
1897,01-09-17,C
1554,01-09-17,D
3787,01-09-17,A
3850,01-09-17,C
2513,01-09-17,D
16548,01-09-17,C
910,02-09-17,B
8701,02-09-17,C
2940,02-09-17,A
3290,02-09-17,C
0,02-09-17,C
4501,02-09-17,A
3024,02-09-17,D
0,02-09-17,D
0,02-09-17,D
3493,02-09-17,D
2065,02-09-17,B
4781,02-09-17,A
3290,02-09-17,D
3269,02-09-17,C
0,02-09-17,A
2933,02-09-17,A
4102,02-09-17,D
1176,02-09-17,B
1932,02-09-17,A
3290,02-09-17,B
0,02-09-17,B
2940,02-09-17,C
4165,02-09-17,A
0,02-09-17,C
2254,02-09-17,A
3493,02-09-17,D
3290,02-09-17,A
0,02-09-17,B
9870,02-09-17,B
1043,02-09-17,B
1554,02-09-17,B
2415,02-09-17,B
3290,02-09-17,C
2142,02-09-17,D
2422,02-09-17,C
1043,02-09-17,B
2065,02-09-17,A
2555,02-09-17,B
2555,02-09-17,D
7392,02-09-17,B
6272,02-09-17,D
5565,02-09-17,D
5565,02-09-17,A
8127,02-09-17,C
434,02-09-17,A
2793,02-09-17,B
2023,02-09-17,C
0,02-09-17,B
2023,02-09-17,A
6580,02-09-17,A
1645,02-09-17,C
0,02-09-17,B
588,02-09-17,C
1435,02-09-17,B
6909,02-09-17,B
2653,02-09-17,D
9450,02-09-17,B
1988,02-09-17,C
3549,02-09-17,B
973,02-09-17,C
3311,02-09-17,C
0,02-09-17,B
2149,02-09-17,B
9527,02-09-17,C
3290,02-09-17,B
2065,02-09-17,A
0,02-09-17,B
3129,02-09-17,D
3451,02-09-17,A
3997,02-09-17,A
2513,02-09-17,B
0,02-09-17,B
6790,02-09-17,A
4046,02-09-17,D
2940,02-09-17,D
2681,02-09-17,D
1645,02-09-17,A
7343,02-09-17,A
5341,02-09-17,D
6545,02-09-17,D
11690,02-09-17,C
7728,02-09-17,B
2940,02-09-17,A
2940,02-09-17,C
1288,02-09-17,B
434,02-09-17,C
4641,02-09-17,D
6545,02-09-17,C
2933,02-09-17,D
7028,02-09-17,B
3668,02-09-17,A
2037,02-09-17,D
5740,02-09-17,A
4746,02-09-17,B
3983,02-09-17,D
3710,02-09-17,A
2555,02-09-17,D
2646,03-09-17,D
5873,03-09-17,C
2422,03-09-17,D
7980,03-09-17,D
3227,03-09-17,B
2576,03-09-17,A
875,03-09-17,B
2394,03-09-17,D
0,03-09-17,C
2933,03-09-17,B
1939,03-09-17,A
1988,03-09-17,D
3724,03-09-17,C
5845,03-09-17,A
1645,03-09-17,A
7266,03-09-17,A
0,03-09-17,B
11249,03-09-17,B
2065,03-09-17,C
3150,03-09-17,B
0,03-09-17,D
1022,03-09-17,A
6174,03-09-17,B
3493,03-09-17,D
8974,03-09-17,C
22029,03-09-17,B
1694,03-09-17,A
3150,03-09-17,B
1064,03-09-17,C
0,03-09-17,C
0,03-09-17,B
0,03-09-17,D
8008,03-09-17,C
3388,03-09-17,D
4893,03-09-17,C
2905,03-09-17,D
3668,03-09-17,C
623,03-09-17,C
4067,03-09-17,A
4788,03-09-17,A
0,03-09-17,B
2793,03-09-17,B
3710,03-09-17,C
2576,03-09-17,A
3864,03-09-17,B
11746,03-09-17,D
3668,03-09-17,C
1960,03-09-17,A
1043,03-09-17,B
4165,03-09-17,D
6979,03-09-17,C
0,03-09-17,B
7420,03-09-17,C
3115,03-09-17,C
9016,03-09-17,B
1043,03-09-17,C
7343,03-09-17,D
2933,03-09-17,C
2646,03-09-17,D
3514,03-09-17,A
6615,03-09-17,A
3724,03-09-17,D
2317,03-09-17,A
3822,03-09-17,B
3276,03-09-17,B
3325,03-09-17,D
6552,03-09-17,A
0,03-09-17,B
4165,03-09-17,B
5348,03-09-17,D
7728,03-09-17,C
4046,03-09-17,C
1043,03-09-17,B
6258,03-09-17,D
5194,03-09-17,A
13916,03-09-17,B
8631,03-09-17,C
3479,03-09-17,A
1043,04-09-17,D
2940,04-09-17,B
1645,04-09-17,C
7315,04-09-17,D
7448,04-09-17,C
6615,04-09-17,D
2317,04-09-17,A
0,04-09-17,D
2702,04-09-17,A
2086,04-09-17,B
3549,04-09-17,A
12404,04-09-17,A
1911,04-09-17,A
5110,04-09-17,B
3850,04-09-17,D
1232,04-09-17,B
3150,04-09-17,D
3290,04-09-17,A
2709,04-09-17,C
14686,04-09-17,C
1645,04-09-17,B
4886,04-09-17,A
2765,04-09-17,A
2282,04-09-17,B
11998,04-09-17,C
1645,04-09-17,A
3388,04-09-17,D
9450,04-09-17,B
0,04-09-17,D
5376,04-09-17,D
9009,04-09-17,A
2450,04-09-17,A
10913,04-09-17,A
9800,04-09-17,C
3290,04-09-17,D
4165,04-09-17,C
2345,04-09-17,C
2835,04-09-17,D
2345,04-09-17,C
2170,04-09-17,D
6965,04-09-17,A
4641,04-09-17,C
3983,04-09-17,A
6594,04-09-17,B
6608,04-09-17,A
1988,04-09-17,D
8820,04-09-17,D
0,04-09-17,B
0,04-09-17,B
1043,04-09-17,B
4886,04-09-17,A
6188,04-09-17,C
1645,04-09-17,C
5033,04-09-17,C
2835,04-09-17,C
3549,04-09-17,C
1519,04-09-17,A
2345,04-09-17,D
17094,04-09-17,C
3311,04-09-17,D
4445,04-09-17,B
2702,04-09-17,A
4445,04-09-17,B
7637,04-09-17,D
3430,04-09-17,C
3486,04-09-17,B
2345,04-09-17,B
5341,04-09-17,B
2702,04-09-17,C
2450,04-09-17,C
7728,04-09-17,D
7182,04-09-17,B
2345,04-09-17,D
2044,04-09-17,A
3290,04-09-17,A
1351,04-09-17,C
0,04-09-17,C
3360,04-09-17,D
3850,04-09-17,A
2065,04-09-17,A
2940,04-09-17,D
3290,04-09-17,B
5866,04-09-17,B
2555,04-09-17,C
1680,04-09-17,D
5026,04-09-17,D
2940,04-09-17,C
0,04-09-17,B
5565,04-09-17,D
5565,04-09-17,C
1190,04-09-17,B
7336,04-09-17,A
5565,04-09-17,A
10290,04-09-17,C
0,04-09-17,D
3976,04-09-17,A
5383,04-09-17,B
2317,04-09-17,B
8820,04-09-17,A
2450,04-09-17,A
4417,04-09-17,A
7189,04-09-17,D
9968,04-09-17,D
2317,04-09-17,B
6615,04-09-17,C
1757,04-09-17,A
2835,04-09-17,C
3269,04-09-17,C
2597,04-09-17,D
6552,04-09-17,A
13160,04-09-17,C
2345,04-09-17,A
3822,05-09-17,A
5670,05-09-17,A
3087,05-09-17,B
0,05-09-17,B
3549,05-09-17,B
0,05-09-17,B
7840,05-09-17,A
3724,05-09-17,C
5264,05-09-17,C
5530,05-09-17,C
0,05-09-17,D
0,05-09-17,D
4130,05-09-17,C
7840,05-09-17,B
5138,05-09-17,D
4963,05-09-17,A
3290,05-09-17,C
7000,05-09-17,C
3724,05-09-17,C
1995,05-09-17,A
11879,05-09-17,D
2688,05-09-17,D
0,05-09-17,D
5180,05-09-17,A
2450,05-09-17,D
2576,05-09-17,A
3549,05-09-17,A
2702,05-09-17,D
6580,05-09-17,A
2079,05-09-17,D
2135,05-09-17,B
2247,05-09-17,A
5383,05-09-17,A
2394,05-09-17,B
11991,05-09-17,D
6986,05-09-17,B
826,05-09-17,D
5698,05-09-17,C
7350,05-09-17,A
8820,05-09-17,D
6545,05-09-17,C
0,05-09-17,C
2499,05-09-17,D
6069,05-09-17,D
0,05-09-17,A
1190,05-09-17,A
0,05-09-17,D
2247,05-09-17,C
2940,05-09-17,A
5565,05-09-17,C
1519,05-09-17,D
1561,05-09-17,A
5880,05-09-17,B
2205,05-09-17,A
2471,05-09-17,B
3703,05-09-17,A
1190,05-09-17,A
3633,05-09-17,B
2576,05-09-17,C
2499,05-09-17,B
4165,05-09-17,D
2835,05-09-17,D
2093,05-09-17,B
9450,05-09-17,B
3290,05-09-17,A
574,05-09-17,D
0,05-09-17,B
2709,05-09-17,C
3290,05-09-17,C
2765,05-09-17,D
700,05-09-17,A
623,05-09-17,B
7259,05-09-17,B
11746,05-09-17,C
2555,05-09-17,C
2359,05-09-17,A
1344,05-09-17,C
4410,05-09-17,C
2205,05-09-17,D
2660,05-09-17,A
3857,05-09-17,C
4410,05-09-17,A
3157,05-09-17,B
3416,05-09-17,B
3290,05-09-17,B
3493,05-09-17,B
2037,05-09-17,C
1176,05-09-17,B
4410,05-09-17,D
4410,05-09-17,C
735,05-09-17,A
3290,05-09-17,C
2576,05-09-17,D
2940,05-09-17,D
3724,05-09-17,A
2345,05-09-17,D
3857,05-09-17,A
1400,05-09-17,D
3451,05-09-17,B
0,05-09-17,D
7336,05-09-17,A
12390,05-09-17,A
1967,05-09-17,A
8554,05-09-17,B
3451,05-09-17,B
2940,05-09-17,C
2079,05-09-17,C
3969,05-09-17,D
0,05-09-17,A
1316,05-09-17,B
8806,05-09-17,C
0,05-09-17,D
0,05-09-17,C
1575,06-09-17,C
6202,06-09-17,D
14350,06-09-17,B
7336,06-09-17,C
2765,06-09-17,A
3465,06-09-17,C
2086,06-09-17,D
2933,06-09-17,D
5845,06-09-17,A
3451,06-09-17,A
1519,06-09-17,C
0,06-09-17,C
0,06-09-17,A
0,06-09-17,A
3535,06-09-17,D
3451,06-09-17,D
0,06-09-17,D
3710,06-09-17,A
1575,06-09-17,C
3150,06-09-17,D
2044,06-09-17,B
1995,06-09-17,D
3290,06-09-17,D
6545,06-09-17,B
602,06-09-17,D
1841,06-09-17,C
1176,06-09-17,D
0,06-09-17,D
2933,06-09-17,D
8092,06-09-17,D
8589,06-09-17,C
2345,06-09-17,D
2359,06-09-17,D
1470,06-09-17,A
4046,06-09-17,A
2205,06-09-17,A
0,06-09-17,D
1834,06-09-17,A
3290,06-09-17,C
0,06-09-17,C
13818,06-09-17,C
4865,06-09-17,B
2380,06-09-17,B
2086,06-09-17,B
2345,06-09-17,D
2618,06-09-17,A
3822,06-09-17,B
2597,06-09-17,B
5796,06-09-17,B
2884,06-09-17,D
4410,06-09-17,C
3465,06-09-17,D
4046,06-09-17,D
2450,06-09-17,A
3465,06-09-17,D
2086,06-09-17,A
2870,06-09-17,D
2093,06-09-17,C
2093,06-09-17,D
3724,06-09-17,B
0,06-09-17,D
4865,06-09-17,D
1120,06-09-17,D
2702,06-09-17,D
1862,06-09-17,B
3374,06-09-17,D
6545,06-09-17,A
0,06-09-17,B
4305,06-09-17,C
2065,06-09-17,D
840,06-09-17,D
4165,06-09-17,A
0,06-09-17,B
0,06-09-17,C
2317,06-09-17,B
3822,06-09-17,A
14000,06-09-17,D
3304,06-09-17,C
5950,06-09-17,A
2198,06-09-17,A
15288,06-09-17,D
6951,06-09-17,D
1603,06-09-17,D
4326,06-09-17,D
3549,06-09-17,C
13734,06-09-17,B
10017,06-09-17,A
980,06-09-17,D
3906,06-09-17,D
13734,06-09-17,A
1638,06-09-17,D
3115,06-09-17,C
2688,06-09-17,A
3213,06-09-17,A
6545,06-09-17,B
2870,06-09-17,C
4165,06-09-17,C
3150,06-09-17,A
2884,06-09-17,A
6615,06-09-17,D
2835,06-09-17,D
2765,06-09-17,D
0,06-09-17,A
3451,06-09-17,B
3031,06-09-17,C
2296,06-09-17,D
0,06-09-17,B
3150,06-09-17,B
2870,06-09-17,D
2870,06-09-17,C
0,06-09-17,C
6741,06-09-17,A
3150,06-09-17,B
3948,07-09-17,B
2198,07-09-17,A
1540,07-09-17,A
5397,07-09-17,D
2345,07-09-17,C
2422,07-09-17,B
2870,07-09-17,A
2870,07-09-17,A
5768,07-09-17,D
3150,07-09-17,B
0,07-09-17,B
2086,07-09-17,A
2380,07-09-17,D
7350,07-09-17,C
6209,07-09-17,A
623,07-09-17,C
3332,07-09-17,B
2870,07-09-17,D
1862,07-09-17,A
3206,07-09-17,B
7343,07-09-17,C
1715,07-09-17,D
2933,07-09-17,A
11592,07-09-17,A
3864,07-09-17,D
3675,07-09-17,A
2681,07-09-17,B
2086,07-09-17,B
0,07-09-17,C
2450,07-09-17,C
3493,07-09-17,C
2940,07-09-17,C
3269,07-09-17,B
3150,07-09-17,C
3864,07-09-17,C
14728,07-09-17,D
4417,07-09-17,A
11480,07-09-17,B
0,07-09-17,C
0,07-09-17,D
2940,07-09-17,C
1190,07-09-17,D
0,07-09-17,D
2870,07-09-17,D
3374,07-09-17,B
5950,07-09-17,C
3031,07-09-17,B
3724,07-09-17,A
4046,07-09-17,B
11536,07-09-17,D
5530,07-09-17,A
3822,07-09-17,A
3332,07-09-17,C
2870,07-09-17,B
4760,07-09-17,A
2044,07-09-17,C
2555,07-09-17,D
6650,07-09-17,B
0,07-09-17,A
3528,07-09-17,D
9926,07-09-17,A
2660,07-09-17,A
4865,07-09-17,D
4487,07-09-17,C
4382,07-09-17,D
4739,07-09-17,D
1988,07-09-17,D
2870,07-09-17,C
1722,07-09-17,C
11466,07-09-17,A
3724,07-09-17,A
0,07-09-17,A
3276,07-09-17,B
4781,07-09-17,B
2870,07-09-17,D
3150,07-09-17,D
3864,07-09-17,A
3031,07-09-17,D
3724,07-09-17,C
6545,07-09-17,D
0,07-09-17,B
3465,07-09-17,C
4816,07-09-17,A
2793,07-09-17,A
3087,07-09-17,B
2779,07-09-17,A
3906,07-09-17,A
3493,07-09-17,A
3864,07-09-17,D
0,07-09-17,C
3969,07-09-17,B
0,07-09-17,C
2884,07-09-17,A
3031,07-09-17,D
1344,07-09-17,B
3290,07-09-17,A
4452,07-09-17,D
3864,07-09-17,C
2226,07-09-17,A
4830,07-09-17,B
5740,07-09-17,D
623,07-09-17,C
1995,07-09-17,B
7343,07-09-17,D
2079,07-09-17,C
13104,07-09-17,C
3472,07-09-17,A
4088,07-09-17,D
1603,07-09-17,C
1043,07-09-17,C
2933,07-09-17,B
7336,07-09-17,C
5740,07-09-17,D
3325,07-09-17,D
1106,07-09-17,A
3850,07-09-17,B
16758,07-09-17,A
3150,07-09-17,B
2093,07-09-17,A
2793,07-09-17,C
6545,07-09-17,A
0,07-09-17,A
1855,07-09-17,C
2226,08-09-17,A
3864,08-09-17,B
0,08-09-17,D
9730,08-09-17,C
1750,08-09-17,A
2863,08-09-17,C
9758,08-09-17,B
8092,08-09-17,B
2296,08-09-17,D
2870,08-09-17,B
3430,08-09-17,B
3990,08-09-17,D
6237,08-09-17,D
2191,08-09-17,C
2793,08-09-17,D
3724,08-09-17,C
2597,08-09-17,B
3787,08-09-17,C
1323,08-09-17,C
3969,08-09-17,D
5880,08-09-17,A
1946,08-09-17,C
3850,08-09-17,B
4641,08-09-17,C
2191,08-09-17,B
3451,08-09-17,B
1120,08-09-17,C
2450,08-09-17,B
6048,08-09-17,D
12390,08-09-17,A
2576,08-09-17,D
25137,08-09-17,B
3724,08-09-17,C
7665,08-09-17,C
2940,08-09-17,B
1890,08-09-17,B
0,08-09-17,C
2793,08-09-17,B
3864,08-09-17,D
8379,08-09-17,B
3472,08-09-17,D
3451,08-09-17,C
1442,08-09-17,A
3493,08-09-17,B
0,08-09-17,B
2296,08-09-17,B
882,08-09-17,B
1715,08-09-17,B
2513,08-09-17,D
420,08-09-17,C
3668,08-09-17,B
2681,08-09-17,A
2940,08-09-17,D
4445,08-09-17,C
2100,08-09-17,C
0,08-09-17,B
2793,08-09-17,C
2450,08-09-17,A
0,08-09-17,D
1988,08-09-17,D
3101,08-09-17,B
2296,08-09-17,B
2345,08-09-17,D
0,08-09-17,C
2618,08-09-17,D
7840,08-09-17,D
2450,08-09-17,B
3311,08-09-17,D
4648,08-09-17,B
3493,08-09-17,C
6174,08-09-17,C
3906,08-09-17,B
0,08-09-17,D
2499,08-09-17,B
6825,08-09-17,A
3311,08-09-17,B
5740,08-09-17,D
1645,08-09-17,C
2870,08-09-17,B
2296,08-09-17,B
2065,08-09-17,D
32963,08-09-17,B
3668,08-09-17,B
1043,08-09-17,B
18032,08-09-17,B
3675,08-09-17,D
4809,08-09-17,C
4865,08-09-17,B
0,08-09-17,A
0,08-09-17,A
2933,08-09-17,B
2933,08-09-17,B
4886,08-09-17,B
3493,08-09-17,A
4298,08-09-17,A
3969,08-09-17,C
3864,08-09-17,A
0,08-09-17,C
3311,08-09-17,A
2884,08-09-17,B
0,08-09-17,A
3430,08-09-17,D
3668,08-09-17,C
2653,08-09-17,B
2758,08-09-17,D
3668,08-09-17,C
5565,08-09-17,B
1610,08-09-17,D
2765,08-09-17,C
3150,08-09-17,A
2793,08-09-17,C
0,08-09-17,A
3976,08-09-17,C
3465,08-09-17,C
2933,08-09-17,B
2905,08-09-17,D
1344,08-09-17,B
3976,08-09-17,B
2905,08-09-17,A
1988,08-09-17,B
1540,08-09-17,C
3668,08-09-17,B
7336,08-09-17,D
3668,08-09-17,D
2205,08-09-17,C
5110,08-09-17,C
7840,08-09-17,C
1344,08-09-17,C
2100,08-09-17,D
700,08-09-17,B
5740,08-09-17,D
26460,09-09-17,B
2492,09-09-17,D
5313,09-09-17,A
2863,09-09-17,C
1757,09-09-17,C
2534,09-09-17,D
5054,09-09-17,B
0,09-09-17,D
2443,09-09-17,D
4263,09-09-17,A
3668,09-09-17,B
2765,09-09-17,C
1995,09-09-17,A
0,09-09-17,B
2058,09-09-17,B
2870,09-09-17,B
2863,09-09-17,B
3311,09-09-17,B
2793,09-09-17,C
0,09-09-17,B
4417,09-09-17,B
2338,09-09-17,C
0,09-09-17,B
4753,09-09-17,A
1645,09-09-17,A
9408,09-09-17,C
2051,09-09-17,D
1988,09-09-17,A
2870,09-09-17,A
0,09-09-17,B
3668,09-09-17,B
21826,09-09-17,B
1988,09-09-17,D
1904,09-09-17,C
1988,09-09-17,B
3864,09-09-17,C
1904,09-09-17,C
3668,09-09-17,A
4900,09-09-17,B
3500,09-09-17,B
0,09-09-17,C
1988,09-09-17,A
4060,09-09-17,B
3493,09-09-17,A
4046,09-09-17,B
0,09-09-17,D
3668,09-09-17,A
0,09-09-17,B
1078,09-09-17,B
2793,09-09-17,A
2723,09-09-17,A
5313,09-09-17,B
3430,09-09-17,D
5250,09-09-17,A
2814,09-09-17,A
6965,09-09-17,A
2051,09-09-17,C
3115,09-09-17,B
4900,09-09-17,C
3493,09-09-17,B
4375,09-09-17,D
1911,09-09-17,B
0,09-09-17,D
2604,09-09-17,C
1211,09-09-17,B
8036,09-09-17,B
2758,09-09-17,A
1379,09-09-17,B
0,09-09-17,C
3115,09-09-17,B
2422,09-09-17,A
0,09-09-17,B
0,09-09-17,A
13300,09-09-17,B
700,09-09-17,A
1645,09-09-17,C
2905,09-09-17,C
1995,09-09-17,A
2947,09-09-17,B
12782,09-09-17,A
868,09-09-17,A
3031,09-09-17,B
5880,09-09-17,B
1400,09-09-17,C
5138,09-09-17,A
